Trait,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,Time
current,0.979516929657162,15.072833995557414,0.2667236748198438,0.5346335467188453,-0.41501520000000003,-0.4186284,-0.1621696,-0.1181128,2022-10-18T10:45:28.884Z
current,-0.47218600000000005,6.485590160989165,6.707557637055764,1.1700978354901728,-0.41501520000000003,0.500450016610797,0.7327737701525953,-0.1181128,2022-10-18T10:45:30.775Z
current,5.421210175076307,0.5648245511776451,0.669422614457595,-0.313326,-0.41501520000000003,-0.4186284,0.5312214565248099,-0.04767689519363688,2022-10-18T10:45:32.666Z
current,-0.47218600000000005,6.045530434764697,5.552504814319437,1.7288664028791674,5.5530798592968225,1.8773705353556016,-0.1621696,0.5243067991626262,2022-10-18T10:45:34.557Z
current,-0.47218600000000005,4.123147112191212,-0.8371111999999999,0.15170418394630492,2.8110986008255727,-0.4186284,-0.1621696,0.2999760514028478,2022-10-18T10:45:36.448Z
current,-0.47218600000000005,9.390008308990996,8.801084407057441,-0.313326,2.279068336643722,3.1679305985639106,0.6939566904860424,-0.1181128,2022-10-18T10:45:38.339Z
current,2.2238914772336797,-1.0342646,9.891930856695385,-0.21242659558166854,6.849651142467629,3.9652736906872907,2.0286209951967216,-0.009462240032293734,2022-10-18T10:45:40.230Z
current,2.0592534232448916,7.1390408796571565,6.93360068430383,1.042856620307208,1.2411738595620436,0.9424317961324433,2.026569944962354,-0.1181128,2022-10-18T10:45:42.121Z
current,3.8185948908395337,15.082704289361844,2.613144254774737,0.925838812776363,1.9133982532499734,1.1883386364706383,0.27078172404769096,0.5648684545792462,2022-10-18T10:45:44.012Z
current,-0.47218600000000005,-1.0342646,6.4190166975712115,2.963756450835353,0.07014313727861543,0.6886187275841371,-0.1621696,0.5532806294410453,2022-10-18T10:45:45.903Z
current,0.8357054864366585,2.377707116397019,0.6264657125832285,-0.313326,1.2156421882273798,1.6493358965780727,1.9443925258424506,0.04680959105605202,2022-10-18T10:45:47.794Z
current,1.1189580806705521,0.7469275776562943,-0.8371111999999999,1.631438708216225,4.511774923695988,2.138564191070873,1.3408227119500595,0.09292379129568715,2022-10-18T10:45:49.685Z
current,2.67112887216624,4.702489660434284,6.823304652886028,-0.313326,-0.41501520000000003,0.5609577104758207,4.70063604055765,-0.1181128,2022-10-18T10:45:51.576Z
current,-0.47218600000000005,1.6890125432978211,12.560472525847905,-0.313326,2.5826392688244195,-0.23153414234160208,1.1712095050351226,0.7076378510663579,2022-10-18T10:45:53.467Z
current,-0.2285098644601502,1.0723595066710367,0.5475879057508264,0.4886953213978586,6.406806071752457,1.3984006756204406,-0.1621696,0.15258700445188425,2022-10-18T10:45:55.358Z
current,1.3195048374311862,5.272300474125985,1.5236284381248422,0.8022577128836332,-0.41501520000000003,3.543685299303957,-0.1621696,0.7248775494606436,2022-10-18T10:45:57.249Z
current,1.763441947494614,-0.7180198167851151,2.8564172332611006,-0.313326,0.8085543612599704,1.090992810951246,-0.1621696,-0.1181128,2022-10-18T10:45:59.140Z
current,1.5844741405624492,4.474708865570349,3.258718730438342,1.1586084996800579,1.2894646317292449,1.3450032653213946,2.5395506801640706,-0.1181128,2022-10-18T10:46:01.031Z
current,-0.47218600000000005,4.521581260017241,-0.8371111999999999,3.9323592642916805,2.3810016375309218,-0.4186284,-0.1621696,0.3857073110448471,2022-10-18T10:46:02.922Z
current,0.6228577415702491,6.639462223218866,6.760868757011038,2.005941088124852,-0.41501520000000003,-0.22741474676925,2.265428378788064,0.6258001946033391,2022-10-18T10:46:04.813Z
current,-0.47218600000000005,6.668356845044949,-0.8371111999999999,2.162655735452661,4.335870046880003,0.3410448182265425,-0.1621696,0.26032771629604934,2022-10-18T10:46:06.704Z
current,0.07422708274780987,8.33372539697066,-0.8371111999999999,-0.313326,0.5772824441582209,-0.4186284,-0.1621696,-0.1181128,2022-10-18T10:46:08.595Z
current,-0.47218600000000005,3.847629437053572,9.831445028048684,0.5153000204894597,1.7223535158589844,-0.4186284,4.777146794727299,-0.1181128,2022-10-18T10:46:10.486Z
current,2.096009796450157,6.615458078147139,10.135546077301086,-0.313326,0.19539985204678645,1.9312819582734155,0.9981645163939457,-0.1181128,2022-10-18T10:46:12.377Z
current,0.2233712414847005,9.859486493691026,-0.8371111999999999,-0.313326,-0.12028796020766508,3.595173140959482,5.403471082159574,-0.1181128,2022-10-18T10:46:14.268Z
current,-0.47218600000000005,1.7820593211647537,-0.8371111999999999,1.229002463080026,-0.388590718880662,0.3470332998714015,-0.1621696,0.7676537948234476,2022-10-18T10:46:16.159Z
current,2.736682906700712,1.358863504504471,7.233481290785603,0.9360445080181591,-0.41501520000000003,-0.4186284,4.31480300723598,0.05301513675904411,2022-10-18T10:46:18.050Z
current,-0.47218600000000005,2.666783990453182,-0.8371111999999999,-0.313326,-0.41501520000000003,3.653804936616047,-0.1621696,-0.06428804189767548,2022-10-18T10:46:19.941Z
current,-0.47218600000000005,-1.0342646,-0.8371111999999999,-0.313326,-0.41501520000000003,3.281531076934586,1.6234658304632712,0.6459709038669563,2022-10-18T10:46:21.832Z
current,0.7629108798418675,6.003742724194829,10.096303190395847,-0.313326,-0.41501520000000003,-0.4186284,3.253889801170774,-0.1181128,2022-10-18T10:46:23.723Z
current,0.3623024743289105,1.2968548494638559,4.766962230733292,2.329597740684282,6.15204038590696,-0.4186284,3.757697248756082,0.20312681812382893,2022-10-18T10:46:25.614Z
current,1.2538851330203564,8.925505308367644,6.043463102747978,-0.313326,0.7006172403629767,3.6463004099160026,2.6108940802203016,0.8219110788247768,2022-10-18T10:46:27.505Z
current,-0.47218600000000005,14.973339253891538,11.676912075952329,0.5061355840295585,2.025790200921056,-0.4186284,1.7518009286695442,-0.1181128,2022-10-18T10:46:29.396Z
current,-0.47218600000000005,8.435144063948519,5.5078429427866595,0.4088728862433453,-0.41501520000000003,3.170859090944325,0.5333736964947697,0.1461478593362605,2022-10-18T10:46:31.287Z
current,-0.47218600000000005,3.632477315295351,-0.8371111999999999,0.8434437531115365,3.6059028862196403,1.9164841404378725,0.9310942618129097,0.5097704978580885,2022-10-18T10:46:33.178Z
current,3.822714025119356,6.111927009885349,-0.8371111999999999,-0.313326,-0.41501520000000003,3.2095131660870018,-0.1621696,-0.1181128,2022-10-18T10:46:35.069Z
current,3.369231454187773,6.654128729545681,-0.4796555771982036,0.6386451922200564,2.419840928894032,-0.08314421687840368,2.057645685360675,-0.1181128,2022-10-18T10:46:36.960Z
current,-0.47218600000000005,6.314424630361979,-0.8371111999999999,2.0822179615204433,-0.41501520000000003,2.986527681583317,-0.1621696,0.758229843673371,2022-10-18T10:46:38.851Z
current,2.2171880100867334,2.280960057090272,-0.8371111999999999,0.3024695504963192,1.8557533960304542,1.2567787527665066,-0.1621696,-0.1181128,2022-10-18T10:46:40.742Z
current,-0.47218600000000005,16.755340623534607,-0.8371111999999999,-0.313326,0.2765532076786763,-0.18586773469632767,-0.1621696,-0.10919323411515575,2022-10-18T10:46:42.633Z
current,-0.47218600000000005,-1.0342646,-0.8371111999999999,1.4351766624771907,3.616894084566772,-0.2672595152060635,0.8414627193803684,0.5423904668378956,2022-10-18T10:46:44.524Z
current,-0.47218600000000005,12.101229151676968,2.3241394417581227,1.176677481545325,3.366960052320574,1.555026637232869,0.20811390055540402,-0.10267120897628523,2022-10-18T10:46:46.415Z
current,-0.47218600000000005,-1.0342646,4.052271601988059,-0.313326,0.6048670831020286,3.420753565646759,0.8268370561803329,0.43590993345497864,2022-10-18T10:46:48.306Z
current,2.0367161002326135,6.524951147843781,-0.8371111999999999,-0.313326,1.044374721402343,-0.4186284,4.569902207634059,-0.1181128,2022-10-18T10:46:50.197Z
current,2.195150887432586,-1.0342646,11.39295510098845,0.6122143186422925,-0.41501520000000003,1.2845507482601897,3.5904459221376444,-0.010240740566237222,2022-10-18T10:46:52.088Z
current,-0.20064424990818353,1.464202529560715,6.3159971237178185,0.6273475858669717,1.1498162229595212,0.9384174697994336,-0.1621696,0.38006223972544734,2022-10-18T10:46:53.979Z
current,1.5091378637613362,4.6470319845080335,0.6239456858308929,-0.313326,1.2437694315478556,0.7500780757822754,-0.1621696,-0.03934102203792819,2022-10-18T10:46:55.870Z
current,-0.47218600000000005,-1.0342646,2.086418796564654,-0.1030048272142422,-0.28851591760451634,-0.4186284,1.3212216220056188,0.4394380567058857,2022-10-18T10:46:57.761Z
current,0.27772916290715777,3.608355553169591,7.503322653362252,0.6151736857366823,-0.41501520000000003,-0.21128467486593583,-0.1621696,0.3294197676431451,2022-10-18T10:46:59.652Z
current,1.9767153305726242,14.136726595623314,12.005514430667631,-0.313326,-0.41501520000000003,4.521192100749122,-0.1621696,0.7867900673802237,2022-10-18T10:47:01.543Z
current,-0.47218600000000005,9.063776517027842,1.2918571021202945,-0.313326,-0.41501520000000003,2.8648311883426,-0.1621696,-0.09312216145547628,2022-10-18T10:47:03.434Z
current,2.711204505406136,7.004426625111181,4.261438853655477,-0.313326,0.2556202662212457,1.7910526349136564,-0.1621696,-0.01025599856986939,2022-10-18T10:47:05.325Z
current,-0.3249018060237093,14.465885776572183,6.618008360902644,0.7279723745111344,-0.41501520000000003,1.488206710220794,1.1203789746295778,0.54226672536698,2022-10-18T10:47:07.216Z
current,2.4450032923405445,8.005421617270834,-0.8371111999999999,1.16605833493696,2.343115066450136,0.5193380001426049,0.9812174961136578,-0.04302105919237126,2022-10-18T10:47:09.107Z
current,2.049774155224813,6.673464788173762,-0.8371111999999999,-0.313326,2.0595511288280637,6.3925900135921125,1.5181607705985884,-0.1181128,2022-10-18T10:47:10.998Z
current,-0.47218600000000005,2.218016243444885,-0.8371111999999999,-0.313326,-0.41501520000000003,0.3165533964145821,0.8027998956979217,0.4033129463320485,2022-10-18T10:47:12.889Z
current,-0.47218600000000005,12.24143934602231,-0.8371111999999999,2.2536597078700025,5.380396257151829,3.24525188716819,0.5403955955215046,-0.1181128,2022-10-18T10:47:14.780Z
current,1.346054882650304,-1.0342646,-0.8371111999999999,-0.313326,3.3972051776302825,-0.4186284,1.5177016407294945,-0.06387535689326462,2022-10-18T10:47:16.671Z
current,0.37891126157929217,0.4280746589654352,5.607122564915986,1.443386446831974,3.2470383576658586,1.7970448623154116,-0.1621696,0.29271381629568033,2022-10-18T10:47:18.562Z
current,2.4189539903978083,-1.0342646,-0.43434817135562254,-0.313326,0.6066831310058016,1.9566906645975535,4.211335744919022,0.29393325296508555,2022-10-18T10:47:20.453Z
current,-0.040417238550558454,10.109523393290235,5.872882221624014,1.1533677277747652,4.4212531126256165,0.48505170260994374,2.0572859156333525,-0.02335087388572335,2022-10-18T10:47:22.344Z
current,-0.47218600000000005,5.363546741054177,-0.6176600116422728,-0.313326,0.9896289911870493,3.1914501495099783,-0.1621696,-0.1181128,2022-10-18T10:47:24.235Z
current,2.5513266849878993,10.99438730531853,6.54113072857504,3.6581369944372453,-0.41501520000000003,-0.4186284,-0.1621696,-0.023594104885354267,2022-10-18T10:47:26.126Z
current,0.8000960549034624,11.501981581179903,9.083122223549786,0.5590952470200882,-0.41501520000000003,-0.4186284,-0.1621696,0.04093443586867533,2022-10-18T10:47:28.017Z
current,1.9025437003134889,-1.0342646,4.1048957983039145,0.5111915755607885,3.5239176730617894,-0.4186284,3.5828129686014005,0.2898613331550196,2022-10-18T10:47:29.908Z
current,-0.47218600000000005,-1.0342646,0.7541851866473972,2.209355077711132,-0.41501520000000003,2.5523517498729276,1.9264879160754416,-0.1181128,2022-10-18T10:47:31.799Z
current,0.6433207710055507,7.828959381964258,0.3384814785866088,0.9176098018966766,5.328365833631841,0.8162967999312282,-0.1621696,-0.1181128,2022-10-18T10:47:33.690Z
current,0.6623369692430053,8.004191857981152,2.114269555034656,3.933696977228806,-0.41501520000000003,1.2131846620048148,5.40778273886146,-0.1181128,2022-10-18T10:47:35.581Z
current,-0.47218600000000005,10.845684678307688,6.068909004719012,0.2545727006918869,-0.41501520000000003,1.801529017002613,4.128311799373379,0.40182950640034937,2022-10-18T10:47:37.472Z
current,-0.47218600000000005,11.543390083116062,7.176027550045668,-0.06319997387758958,2.939898439672461,-0.4186284,-0.1621696,0.2937307581631021,2022-10-18T10:47:39.363Z
current,-0.47218600000000005,10.375928691315288,6.071575355094369,-0.313326,-0.41501520000000003,1.910658901675971,-0.1621696,0.7961708983590292,2022-10-18T10:47:41.254Z
current,0.4344839111239156,9.970560693099301,2.941206983484345,-0.313326,1.6144945792795182,-0.4186284,2.319432614571822,0.33347357364315633,2022-10-18T10:47:43.145Z
current,2.17781738056024,-1.0342646,14.119278028206612,-0.313326,0.13099598750197416,1.1142094096789723,-0.1621696,-0.1181128,2022-10-18T10:47:45.036Z
current,3.0171637130269398,3.007845473377926,2.9369695868472085,2.2074564435025983,0.8805440383864085,1.4103281590948196,-0.1621696,0.3766233249087811,2022-10-18T10:47:46.927Z
current,-0.47218600000000005,3.08832589593277,4.242459782157461,0.22631519462560273,-0.25157199384724305,0.7881293747867523,-0.1621696,-0.07354763227555769,2022-10-18T10:47:48.818Z
current,1.2684456971726097,1.9719829715702484,-0.8371111999999999,1.3888092531098182,0.824449812809357,0.35403017899269007,1.5536352761649521,-0.1181128,2022-10-18T10:47:50.709Z
current,4.450137143797378,-1.0342646,2.7993719979822673,0.4056875835891842,1.450012266064713,1.8080528438105388,1.0687528173737104,-0.09490252837318361,2022-10-18T10:47:52.600Z
current,-0.16957299837889628,-1.0342646,2.769795822627534,0.7242425800756993,-0.41501520000000003,-0.21922631307385076,0.6604710044000489,-0.1181128,2022-10-18T10:47:54.491Z
current,-0.47218600000000005,7.039838334847875,5.49713191597451,-0.313326,-0.41501520000000003,-0.4186284,-0.1621696,-0.1181128,2022-10-18T10:47:56.382Z
current,-0.47218600000000005,-1.0342646,-0.8371111999999999,1.1841509218260406,-0.41501520000000003,3.9105776536848795,2.811061586259946,0.0808482597110553,2022-10-18T10:47:58.273Z
current,0.2142284985426136,8.04013197046066,2.220050957295588,-0.313326,-0.41501520000000003,1.3014662619574984,0.9413052827711573,-0.1181128,2022-10-18T10:48:00.164Z
current,2.8499070926053447,12.995254147895357,6.948041261893411,0.4277757375292565,0.20303887140452948,4.358091267509906,0.9382370521456456,-0.1181128,2022-10-18T10:48:02.055Z
current,-0.47218600000000005,1.2788680950203326,1.8767458001074098,2.0655375379368586,3.0121774664667034,-0.4186284,0.34954996283167244,0.3859268648970967,2022-10-18T10:48:03.946Z
current,0.19912499478605822,3.8616683338238773,15.597677290708903,-0.313326,2.646741399554744,0.3908501375564736,-0.1621696,0.7252791697423424,2022-10-18T10:48:05.837Z
current,4.557745990283576,-1.0342646,7.379263663977707,0.11187014389456895,-0.41501520000000003,3.170264484135765,1.9966236902899857,0.4751294780010989,2022-10-18T10:48:07.728Z
current,2.28986687918913,-1.0342646,-0.8371111999999999,-0.313326,-0.41501520000000003,-0.4008842586462825,-0.1621696,0.8749856258800075,2022-10-18T10:48:09.619Z
current,2.953356547686318,7.280296378034218,2.6498029192074437,0.875261420900514,0.8530576443575725,-0.4186284,0.2065047388625889,0.14641645864911204,2022-10-18T10:48:11.510Z
current,3.164215748059033,3.538921423593209,-0.8371111999999999,0.9506677070461689,-0.41501520000000003,2.3115484338074763,-0.1621696,-0.1181128,2022-10-18T10:48:13.401Z
current,2.774871502348579,11.856535222118701,-0.8371111999999999,2.4813524011309163,-0.41501520000000003,-0.4186284,-0.1621696,0.04971335917183568,2022-10-18T10:48:15.292Z
current,4.341565162160957,6.238217824886904,3.907593031126285,-0.313326,3.898972658517676,0.8193453574676925,2.74204428801012,0.4377556783582264,2022-10-18T10:48:17.183Z
current,3.881430600685734,9.192236327062668,-0.42968994812753225,-0.313326,1.4768229177258934,-0.4186284,3.8617757778606885,0.1392032841930265,2022-10-18T10:48:19.074Z
current,6.670242615813717,-1.0342646,2.108148570239126,2.2896554040819375,-0.41501520000000003,-0.4186284,0.1641582863161064,0.20819639742829305,2022-10-18T10:48:20.965Z
current,0.9191611378518307,7.564213669448453,-0.8371111999999999,0.7289924380912358,0.5180831905384631,2.4925729324574033,1.1998802439908318,0.2739861364486811,2022-10-18T10:48:22.856Z
current,4.576104760285967,1.8045866865142732,-0.8371111999999999,0.196277508470443,-0.41501520000000003,3.486826102867993,-0.1621696,-0.1181128,2022-10-18T10:48:24.747Z
current,-0.47218600000000005,-1.0342646,3.2655228167322106,1.2269156197216868,-0.41501520000000003,2.1493977660903245,1.5032172297916127,0.1182958094834185,2022-10-18T10:48:26.638Z
current,2.467671053489244,2.2674142455768873,4.861492354611029,0.13545260933851194,0.5801977360024735,1.0822402133701503,-0.1621696,0.09402090141964967,2022-10-18T10:48:28.529Z
current,-0.47218600000000005,-1.0342646,1.2999909932705533,-0.313326,5.1320946637478855,-0.4186284,0.052320279905887945,-0.1181128,2022-10-18T10:48:30.420Z
current,1.679772449625372,-1.0342646,8.0729188476366,3.8014921018671424,1.4993283475134231,0.18225570911719458,-0.1621696,-0.052900491810280004,2022-10-18T10:48:32.311Z
current,-0.47218600000000005,-1.0342646,13.061940995734183,-0.313326,-0.41501520000000003,1.3218098663653728,3.94562469764713,0.3468040853984473,2022-10-18T10:48:34.202Z
current,5.945933170637561,16.25250687617995,4.639393712555519,1.7128444540641916,-0.41501520000000003,2.3170219964833487,2.066626385632172,0.6394683213362387,2022-10-18T10:48:36.093Z
current,0.3084825353024135,3.116320617430379,5.789201037327556,2.688729859810913,-0.41501520000000003,0.1753330388288774,1.6228807281277997,-0.1181128,2022-10-18T10:48:37.984Z
current,-0.47218600000000005,-1.0342646,-0.8371111999999999,-0.16330517142608147,4.2906563686538775,0.5058894365206833,4.030141757451077,0.4327765036373724,2022-10-18T10:48:39.875Z
current,1.4425147512196466,-1.0342646,10.595330453255926,-0.313326,0.04305525012913136,2.6034663302376733,2.4602521173633667,-0.1181128,2022-10-18T10:48:41.766Z
current,1.5513945313550215,-1.0342646,16.375151969942955,4.591043391993403,1.3697402130062204,2.1010830449234255,0.5758999139178345,0.14929714532320976,2022-10-18T10:48:43.657Z
current,1.289772821762422,1.7196868363522706,6.410984568675071,1.50782542030053,1.2420320586136375,-0.4186284,-0.14168563789277588,0.6900173624379007,2022-10-18T10:48:45.548Z
current,1.4779399471460208,-1.0342646,5.165213716455002,1.3430369539428142,-0.25541534783728903,-0.4186284,-0.1621696,0.5049867297749437,2022-10-18T10:48:47.439Z
current,-0.47218600000000005,2.195932825775193,8.203963884100116,0.9408651004932064,1.609008292747688,1.3138378903185082,-0.07048841025101582,-0.1181128,2022-10-18T10:48:49.330Z
current,1.225737824515564,7.938170750998431,3.6426461475183407,0.3209579521860535,2.281305264226474,0.5487448132852246,0.7602251372440595,0.15763176361264397,2022-10-18T10:48:51.221Z
current,0.8117625559139265,11.054720350071756,10.935007516323356,2.0765798007189162,1.3112680185836652,0.6130901516513217,-0.1621696,0.22006074984418308,2022-10-18T10:48:53.112Z
current,0.7485620809368551,10.142536777776963,4.159956028351081,-0.313326,2.9190470282206937,1.852469917298746,-0.1440982143597117,0.11542275701604919,2022-10-18T10:48:55.003Z
current,-0.21830102270368412,0.9076452823395211,-0.8371111999999999,-0.313326,5.452762403408607,1.6346203163062571,5.240051391776613,0.64345899834426,2022-10-18T10:48:56.894Z
current,-0.08934633770309086,5.386442378805304,-0.2737036625047997,2.569153775664294,3.4805606748080384,1.2180693073048263,1.4689346861293413,0.4285776532054608,2022-10-18T10:48:58.785Z
current,0.44556752859302934,-1.0342646,8.06602906267057,-0.313326,0.5583991546874747,2.4465549415998304,-0.1621696,-0.1181128,2022-10-18T10:49:00.676Z
current,1.4930916948472062,2.6372361526339096,1.033058002092315,0.9524742436278995,-0.41501520000000003,-0.0049839945462965,3.071611154260271,0.08031603194559978,2022-10-18T10:49:02.567Z
current,1.8253602672903404,13.019958166845216,2.564771240084653,1.5189932521300675,-0.41501520000000003,-0.4186284,1.7233602269985302,-0.06768413192481079,2022-10-18T10:49:04.458Z
current,0.9340193181346248,0.4192171821654713,-0.8371111999999999,-0.313326,2.7035034267817064,0.15308080731691365,0.5675662161275827,0.4852228497063165,2022-10-18T10:49:06.349Z
current,-0.4201211286319444,1.9171622180416263,4.470700899380925,-0.313326,-0.41501520000000003,1.661868414077388,-0.1621696,-0.1181128,2022-10-18T10:49:08.240Z
current,-0.47218600000000005,17.03808230527396,7.114667969467838,2.4259272686703195,-0.41501520000000003,1.645997409903276,0.2773018272663503,-0.1181128,2022-10-18T10:49:10.131Z
current,-0.47218600000000005,4.131060521930983,4.70386426280487,4.686815497913464,1.853732426675966,-0.17845215941427328,-0.135531865607468,0.8426108941718111,2022-10-18T10:49:12.022Z
current,0.778770700174401,3.7725471534820234,0.7355987295532487,1.5159716046787417,1.9025281966131276,1.0009517829900803,1.7256014219174982,0.5701955008190935,2022-10-18T10:49:13.913Z
current,-0.4354258362375163,1.6402755668737306,-0.8371111999999999,3.0391242739999766,-0.41501520000000003,0.025266020824650792,0.2054628118751125,-0.1181128,2022-10-18T10:49:15.804Z
current,2.5291871765247436,0.30639260063495355,7.84768637711456,-0.313326,3.3388477679146478,0.3807364638472514,-0.017711464796346554,-0.1181128,2022-10-18T10:49:17.695Z
current,-0.47218600000000005,0.29091680684306187,-0.8371111999999999,0.4975777912073955,-0.41501520000000003,-0.4186284,2.3778469569835,-0.1181128,2022-10-18T10:49:19.586Z
current,-0.47218600000000005,3.4542497674196464,-0.8371111999999999,1.2211341043976232,5.392454920877877,2.5701256540472546,2.7921865860897084,0.06722895069204649,2022-10-18T10:49:21.477Z
current,0.8906655649814306,4.6833101512344735,-0.8371111999999999,4.157503879349339,2.450508903941383,-0.4186284,4.530798542717747,0.3373824270827048,2022-10-18T10:49:23.368Z
current,-0.47218600000000005,-1.0342646,-0.8371111999999999,-0.313326,-0.41501520000000003,-0.4186284,2.3732243919206057,-0.025334353442644703,2022-10-18T10:49:25.259Z
current,-0.47218600000000005,1.1678767160784083,4.782539760086021,4.132971072605175,-0.41501520000000003,2.432474151483189,3.9637152010424845,0.36935011206107077,2022-10-18T10:49:27.150Z
current,-0.47218600000000005,11.784684240181374,9.380896232253445,-0.035700938525157544,-0.41501520000000003,1.5492722314328655,1.8388994093530386,-0.1181128,2022-10-18T10:49:29.041Z
current,1.1900421010984839,6.687694599079116,-0.03824749164733321,0.8636617917032546,2.2821685245641463,2.2951492499720385,-0.1621696,0.3267187274346802,2022-10-18T10:49:30.932Z
current,0.9695897931101551,13.69169530256956,-0.05468686541427692,1.3670127564394452,1.473564912499452,-0.4186284,0.7462746128182616,-0.010915903375691427,2022-10-18T10:49:32.823Z
current,-0.47218600000000005,-1.0342646,4.0154892763094905,0.4019974188683324,-0.41501520000000003,-0.4186284,1.0855665735450926,0.0079708795736039,2022-10-18T10:49:34.714Z
current,-0.47218600000000005,1.1397289308545573,2.722332480899236,1.3145672354684952,3.758724165376266,0.08403423233422747,-0.1621696,0.05207074885088047,2022-10-18T10:49:36.605Z
current,-0.41589582177497886,-0.39985790458875403,8.596098626888349,-0.313326,-0.041831899015396745,2.128344191262638,1.6623382500208908,0.5746450504444893,2022-10-18T10:49:38.496Z
current,2.0017902809842445,8.748679788681446,-0.8371111999999999,-0.313326,2.1570247148055133,-0.4186284,-0.1621696,-0.1181128,2022-10-18T10:49:40.387Z
current,-0.47218600000000005,5.464167946670512,0.5868290380570103,-0.313326,3.2515377707062876,-0.4186284,-0.1621696,-0.1181128,2022-10-18T10:49:42.278Z
current,2.5959477582051993,-1.0342646,4.585357225026085,1.326760515952391,5.294637120810544,1.9444171320574637,2.0168666552462016,-0.1181128,2022-10-18T10:49:44.169Z
current,-0.47218600000000005,-0.26124649618260065,-0.8371111999999999,-0.11910019100228897,1.8185026984506907,1.3787592971158977,-0.1621696,-0.1181128,2022-10-18T10:49:46.060Z
current,4.6371643716733875,3.2399891640802494,8.261307958772761,2.831628660879245,-0.37208284521966684,2.5126252979837864,1.2159980156536516,0.7453247700111059,2022-10-18T10:49:47.951Z
current,4.325541196938541,1.1585660845938746,3.05817142444649,0.19511633755597269,3.1720358125259103,2.7945119914464724,2.5570836687858236,-0.1181128,2022-10-18T10:49:49.842Z
current,1.1858027206042876,1.0840277985092817,5.911149893539198,0.1068165031696316,1.1246231143929828,1.5771132484467898,-0.1621696,-0.1181128,2022-10-18T10:49:51.733Z
current,0.2183066328059483,10.589579535536583,-0.8371111999999999,-0.313326,-0.41501520000000003,1.510283817974536,0.3325045336955377,-0.1181128,2022-10-18T10:49:53.624Z
current,2.4787745861125696,11.129578603057158,0.5975551049458443,-0.313326,0.9839039048126612,1.3843840494244999,3.156595240908107,-0.07688331208551386,2022-10-18T10:49:55.515Z
current,1.6063266566692636,10.241140403859742,0.31844741468180615,-0.313326,0.23601211431699565,-0.4186284,2.302626522585582,0.8119131567612676,2022-10-18T10:49:57.406Z
current,0.32997217583411437,4.0434460349936,-0.2517678367173648,2.5986410220349843,2.7560527658695486,1.7745081643575378,0.4191481008370945,0.36694147952809525,2022-10-18T10:49:59.297Z
