Time,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,t_sec
2022-10-17 12:19:12.568000+00:00,1.8766591772689967,0.09371741984121629,0.0,1.430505867510298,4.03335903044524,1.5946822325460461,0.0,0.0,48.908
2022-10-17 12:19:14.427000+00:00,1.5158767914049658,3.364804457445703,6.140800867468232,0.0,1.185903940791734,1.83846982962489,5.510110759086638,0.12489717358110694,50.767
2022-10-17 12:19:16.386000+00:00,1.6181202966550579,0.0,3.468802438515046,0.0,4.571287981301473,0.6298305553075971,1.2237327456960752,0.0,52.726
2022-10-17 12:19:18.218000+00:00,1.657229566246655,10.184188176684616,5.540517914406366,0.0,1.1075286758234635,0.0,0.21323497557087756,0.40828749679010445,54.558
2022-10-17 12:19:20.136000+00:00,5.356241662827285,0.0,9.946067416810674,0.4112425281763705,1.6460665909503116,0.0,0.0,0.43365505950833616,56.476
2022-10-17 12:19:22.005000+00:00,0.0,0.0,4.430672629805336,1.289457221685477,6.32573188312014,2.4383730584333243,0.0,0.35307714617076463,58.345
2022-10-17 12:19:27.952000+00:00,0.0,10.494391473645106,6.950828933144312,0.0,3.206906171096371,1.93640805728687,2.812214323137783,0.0,64.292
2022-10-17 12:19:29.911000+00:00,0.0,7.5302151497061125,7.9331281182643245,3.0381206893289607,1.5241451034048321,1.008287474142483,4.464386835549031,0.0,66.251
2022-10-17 12:19:31.969000+00:00,2.0575642551157873,4.214153534777575,1.9565346227863247,0.0,2.6841314078099403,0.0,3.260195122143344,0.3347333988011806,68.309
2022-10-17 12:19:33.946000+00:00,3.1667163074033553,0.0,0.0,1.909471725533665,1.693197249844118,0.0,1.0067096100660715,0.21625914852755257,70.286
2022-10-17 12:19:35.905000+00:00,0.479374879895202,0.0,12.823932706539,0.4313570944714713,5.3699768441122435,0.0,0.0,0.7701206992618713,72.245
2022-10-17 12:19:37.918000+00:00,0.0,2.1262229800100814,4.683539054502491,0.7337087218841675,0.4181575060398335,0.0,0.35348020246456524,0.19319195746106219,74.258
2022-10-17 12:19:39.841000+00:00,0.0,2.6259784796900645,4.178221188159196,0.0,0.0,0.0,3.3564805372267217,0.904477861731216,76.181
2022-10-17 12:19:41.758000+00:00,2.132402498173345,11.466291121473253,0.0,0.0,0.8813781072044161,0.0,0.0,0.5414731394248974,78.098
2022-10-17 12:19:43.676000+00:00,2.3327475117662373,17.334035824962434,3.9739143834230406,0.0,0.11376654519840701,0.0,0.0,0.0,80.016
2022-10-17 12:19:45.594000+00:00,1.9001075456411136,7.8435426856718,4.358118552726344,2.6637429176970233,0.17230096755113833,1.9129820054863562,0.0,0.5344679504928025,81.934
2022-10-17 12:19:47.370000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.6492872674192189,0.5467504488488605,83.71
2022-10-17 12:19:49.533000+00:00,1.227703534722901,11.968491000018936,6.486737859352477,0.0,3.340745780723786,0.6424381069924767,1.8811811097804436,0.0,85.873
2022-10-17 12:19:51.451000+00:00,0.9780316372876134,0.0,1.4040908425235368,1.1245544047829887,2.5035998393017636,2.0274492156824526,0.0,0.058169487187321275,87.791
2022-10-17 12:19:53.269000+00:00,1.198573886072734,0.0,0.0,2.1631255656468036,5.079651520439807,0.35588029035002555,1.8493007199535323,0.018147772297995857,89.609
2022-10-17 12:19:55.136000+00:00,2.609876369486609,0.0,0.03277198621573563,1.6780397273261922,2.1217630170719843,1.8688442663240097,0.0,0.18386673454552735,91.476
2022-10-17 12:19:57.023000+00:00,1.2091833043486413,0.0,7.660875212999345,0.5530938799042172,3.2633824347057967,1.7270172989152,1.015593729601161,0.08116234811295797,93.363
2022-10-17 12:19:58.942000+00:00,2.1936354076656293,0.9726409938870835,0.0,1.8024208309855796,0.9374266549030676,0.48657279195825287,2.084438177066072,0.0,95.282
2022-10-17 12:20:00.883000+00:00,0.8718569821690176,2.3867884720396333,15.072886609667124,0.0,0.0,2.9072781068580795,0.0,0.25217371542995537,97.223
2022-10-17 12:20:02.705000+00:00,1.3508537189622818,0.0,5.15254271663102,1.0780493192832528,0.0,1.5463961078553674,2.0905589686259707,0.6122443185809613,99.045
2022-10-17 12:20:04.512000+00:00,2.090663722078087,0.0,14.142534183638547,1.3500932564484844,3.4898266985377813,0.41781529621781255,2.2548817654154742,0.4537435929747916,100.852
2022-10-17 12:20:06.394000+00:00,0.0,0.0,0.0,0.6223284465592698,2.689431820846133,0.7624127505420351,1.6608881530582205,0.0,102.734
2022-10-17 12:20:08.236000+00:00,0.03457546366854669,2.7395981026283365,0.0,0.0013771709540388866,2.4062166629579957,2.4268639741525115,0.0,0.4515805284199579,104.576
2022-10-17 12:20:10.206000+00:00,0.0,0.0,1.4874106006159582,0.0,0.0,4.189466810100945,1.635726385205245,0.0,106.546
2022-10-17 12:20:12.063000+00:00,0.0,10.561719191337977,0.0,0.0,4.624334363313785,0.0,0.0,0.0,108.403
2022-10-17 12:20:13.972000+00:00,0.1308524217612933,4.780797147521928,0.3778907881800304,2.324092694763968,0.49732247149572306,0.15168358206961846,0.7928319940600844,0.04032600723218692,110.312
2022-10-17 12:20:15.839000+00:00,3.957985175999663,14.654249129052376,10.82775349835722,0.0,0.9957118690450325,1.6236302829011826,2.6384834481933335,0.39570380825784734,112.179
2022-10-17 12:20:17.673000+00:00,0.0,0.48460790431207235,1.136372541011516,0.04190611378076825,0.29691947194291035,0.0,0.4586802888882197,0.0,114.013
2022-10-17 12:20:19.550000+00:00,2.8192767587486323,18.366531794774613,0.0,1.6567842654468876,1.6454953157002494,3.570716200397678,1.1135112137035055,0.07707117666753686,115.89
2022-10-17 12:20:21.408000+00:00,0.0,3.630710990180622,4.251603815748747,0.0,3.4781982030246823,0.5857250341382156,4.423013528976987,0.2819515272441506,117.748
2022-10-17 12:20:23.317000+00:00,0.0016813756778903954,0.0,9.471889094339668,0.0,1.3635756954114004,0.9977929969552051,3.2290934094440877,0.14523821052797625,119.657
2022-10-17 12:20:25.183000+00:00,1.0776345644814223,20.18538427126743,0.0,0.0,0.8464715127836999,0.0,0.5034210290256087,0.1133295123390031,121.523
2022-10-17 12:20:27.089000+00:00,1.993225858398458,0.0,0.0,3.9333613930494815,0.0,0.0,0.2552671946501832,0.6575560410212835,123.429
2022-10-17 12:20:32.470000+00:00,2.26350002157634,0.0,2.995937488587926,0.09094077614118956,4.508238298671758,0.0,0.7171841911709207,0.1069285052906815,128.81
2022-10-17 12:20:34.327000+00:00,2.4410547182997786,0.0,0.0,1.5718013393835208,0.0,0.0,0.0,0.11379470588831189,130.667
2022-10-17 12:20:36.184000+00:00,0.0,0.0,1.8542969130998201,4.065858821208696,0.0,0.8936565176864872,1.355359310852024,0.0,132.524
2022-10-17 12:20:38.049000+00:00,0.0,0.0,10.074521921594831,0.0,2.130968391600077,1.3843948272572875,1.0678600675247412,0.0,134.389
2022-10-17 12:20:39.971000+00:00,2.5807895949085413,7.856639390404142,0.7804362803205254,0.43300837097616807,0.7312778177053939,0.0,0.7064150982934836,0.0,136.311
2022-10-17 12:20:41.836000+00:00,0.31212006401685033,0.0,5.050331536102148,0.0,2.0391734487269764,0.0,1.2886542678111619,0.4189792312300528,138.176
2022-10-17 12:20:43.666000+00:00,0.0,1.8605272843792566,5.416234078071914,0.08850655690215492,0.8510324355566204,3.242416702070744,0.0,0.07746356326341002,140.006
2022-10-17 12:20:45.519000+00:00,0.0,9.749722730250635,0.0,0.6794883210761978,0.0,0.0,0.0,0.0,141.859
2022-10-17 12:20:47.375000+00:00,0.0,6.801170823435038,0.0,2.8379072652120207,0.0,0.0487520164669083,1.6989613879281016,0.3721121036532406,143.715
2022-10-17 12:20:49.205000+00:00,1.8006640352450451,6.461126975026913,7.7960654490723,1.531021031717815,0.0,0.21841365755422681,1.7509634956794495,0.0,145.545
2022-10-17 12:20:51.065000+00:00,1.033684443479382,11.964418312110997,2.9611127567916204,3.2199375667601764,5.784236996376122,1.8899335286694094,3.537279042368563,0.0,147.405
2022-10-17 12:20:52.925000+00:00,2.218655006335837,14.686190252696973,3.7784967506471947,0.7571515770372508,0.0,2.2374139255483754,2.7858155799492135,0.0,149.265
2022-10-17 12:20:54.865000+00:00,0.0,0.0,2.528706882337974,0.0,0.04792654097605609,2.1681456550674274,0.0,0.0,151.205
2022-10-17 12:20:56.771000+00:00,1.0685247449839117,6.937790142062493,2.0557934556557793,2.381287187855236,3.2550515713276447,0.6153106208772191,0.0,0.24594222564525708,153.111
2022-10-17 12:20:58.617000+00:00,2.078344326855803,1.7405342318929626,3.701063480184135,0.0,3.0250553988980453,0.0,2.9200904796981244,0.0,154.957
2022-10-17 12:21:00.545000+00:00,0.056898651665210576,2.6042540515208725,0.0,0.7446232191226371,0.0,0.0,0.0,0.17165008325006093,156.885
2022-10-17 12:21:02.482000+00:00,1.7133457311906308,0.0,4.701345771404868,1.5081836919759317,0.0,2.2524978931437087,0.0,0.0,158.822
2022-10-17 12:21:04.350000+00:00,0.0,0.0,0.0,2.0140290765952593,0.7682001353223096,0.0,0.6636146245668783,0.0,160.69
2022-10-17 12:21:06.267000+00:00,0.0,0.7049036496338132,14.600393932015029,0.5085395406399738,0.0,0.1969863786696352,2.359042671013311,0.7419785998461097,162.607
2022-10-17 12:21:08.226000+00:00,0.0,13.45346598114052,5.841256611905525,1.7847761549235237,2.3817991253427313,0.2201878174843256,1.0412041074379044,0.08224653612758277,164.566
2022-10-17 12:21:10.111000+00:00,0.0,0.0,4.15301550557809,0.0,7.095576689075195,0.0,1.0798866361484796,0.5387978411743228,166.451
2022-10-17 12:21:12.097000+00:00,1.7786357892970117,0.0,0.0,0.09379927578546643,0.03843117501604687,4.249944434529327,1.2197673650222014,0.2913651036993746,168.437
2022-10-17 12:21:14.064000+00:00,0.0,3.5714030871056464,8.35453293475751,1.4412905493298,0.0,1.175666331025226,3.952885761481724,0.0,170.404
2022-10-17 12:21:15.939000+00:00,0.7527567183200632,0.0,0.28680514727708717,0.6465187702457752,2.5114981259525875,0.0,0.0,0.2557388837213952,172.279
2022-10-17 12:21:17.794000+00:00,1.7651748164124201,2.653092877453078,5.8026020442511275,0.0,0.0,0.0,0.0,1.0283415227602166,174.134
2022-10-17 12:21:19.662000+00:00,1.6911968427202508,8.159347811222123,0.0,1.9851738195166049,1.4060755397027833,0.0,0.0,0.4086297687585052,176.002
2022-10-17 12:21:21.589000+00:00,2.164385268917986,2.9266464149528675,0.0,0.9496046481623259,0.0,0.0,1.9667209321762953,0.05574295642897085,177.929
2022-10-17 12:21:23.567000+00:00,0.512805518496148,0.6464248985100336,10.589707453279516,0.0,4.31734249747401,0.3156113367001427,1.369482526189008,0.25986567035767855,179.907
2022-10-17 12:21:25.385000+00:00,0.0,2.536240812772313,5.670921988463063,1.2881376588737563,0.0,0.0,0.8069312497704182,0.03364581678002185,181.725
2022-10-17 12:21:27.301000+00:00,0.5533826127289337,9.44344808592799,0.7075171258961319,1.4375036833614099,0.833141855730266,4.497526838469774,0.0,0.4516586833782202,183.641
2022-10-17 12:21:29.175000+00:00,0.0,0.0,12.761578970760459,0.5471058430113707,0.664090062625573,1.7066448713340994,0.0,0.11156322627797359,185.515
2022-10-17 12:21:31.056000+00:00,0.0,8.625301509443442,2.6154535891017767,1.0172994889008515,1.7338348411262932,0.10958105993922351,0.0,0.32162049430170897,187.396
2022-10-17 12:21:37.096000+00:00,0.0,0.0,8.892636745021516,2.4844266283192136,2.545100128063514,0.0,2.7669803817367504,0.0,193.436
2022-10-17 12:21:38.960000+00:00,0.0,7.755595827793288,0.0,0.0,1.9706252849337216,0.5597815271441449,0.0,0.6215551510702546,195.3
2022-10-17 12:21:40.797000+00:00,1.5901027158811782,0.0,1.0330089729220435,1.993206858070753,0.0,0.0,0.0,0.0985574501373964,197.137
2022-10-17 12:21:42.642000+00:00,0.0,7.345824372822783,1.218282979145728,0.0,1.4804552907505961,0.675750756219027,0.718843170005842,0.22686037971259065,198.982
2022-10-17 12:21:44.580000+00:00,0.0,2.912502152242805,0.0,0.0,3.179615040616752,0.6156867272916531,0.0,0.4231024396803878,200.92
2022-10-17 12:21:46.588000+00:00,3.5348301905042994,4.27766346910359,0.0,0.0,0.0,1.4274589007681153,0.0,0.0,202.928
2022-10-17 12:21:48.517000+00:00,0.0,10.21086805643319,3.469605055702446,2.87748565686789,0.10756889485378729,0.0,0.4159113254841333,0.6654824145756382,204.857
2022-10-17 12:21:50.426000+00:00,2.320339965048311,0.0,1.8188152429018318,0.12397998037194125,2.4146327054779033,2.6907949737412062,0.0,0.0,206.766
2022-10-17 12:21:52.275000+00:00,0.0,3.441022619216591,1.7076500379522317,0.5826723706473163,0.0,2.0133105327669805,2.107345654327047,0.4728326574489946,208.615
2022-10-17 12:21:54.171000+00:00,0.2815623208508409,5.700070797047523,0.09966530951886376,0.13687156838241848,2.1670091457817877,2.441597036087754,2.849872803742937,0.0,210.511
2022-10-17 12:21:56.089000+00:00,0.0,1.556187618974806,7.926642823578781,0.37529417155506717,2.153137102483377,2.644713993279537,0.0,0.0,212.429
2022-10-17 12:21:58.037000+00:00,0.0,8.544857272685894,0.0,0.4064792545652297,0.0,1.0011270142818327,1.9363726741186196,0.3982538695619249,214.377
2022-10-17 12:21:59.925000+00:00,2.542589815856566,5.8825305137685024,2.9854329552153516,2.0211232510401786,1.99605090472058,0.06421280259742679,0.568642099115907,0.0,216.265
2022-10-17 12:22:01.847000+00:00,0.0,0.0,0.40538233013036074,1.0355747762603211,0.6558030499746308,4.00446282294332,0.0,0.0,218.187
2022-10-17 12:22:03.761000+00:00,1.6650189067597432,12.287160529629757,0.0,0.0,0.0,0.0,0.0,0.0,220.101
2022-10-17 12:22:05.774000+00:00,1.2397557944076518,7.479197653240072,0.0,0.0,2.593993790365068,0.0,4.799953153783737,0.0,222.114
2022-10-17 12:22:07.779000+00:00,0.0,0.0,2.5038398426980253,2.5139457171956208,0.0,0.0,2.714879961081969,0.1897250023002467,224.119
2022-10-17 12:22:09.717000+00:00,0.0,0.0,0.0,1.3628573301606988,1.3651465601999488,2.6769730609752056,1.1670796783477306,0.5961637820877148,226.057
2022-10-17 12:22:11.643000+00:00,0.8816955748469465,2.103135306338631,4.125352972437723,0.15254758231292603,1.57832619902632,1.8546197801822772,0.05582516021083317,0.0,227.983
2022-10-17 12:22:13.592000+00:00,0.0,6.692006822169132,18.4199009056322,2.231728667639254,2.0151227029648995,0.13820650382359123,0.0,0.5026734155659631,229.932
2022-10-17 12:22:15.469000+00:00,1.228816784895666,0.0,3.5922667824473073,4.056088962234999,3.785547009520612,0.31415007443939835,2.5463608802626516,0.0,231.809
2022-10-17 12:22:17.347000+00:00,0.7729898935354076,0.0,5.08801693755014,0.6878606872300819,2.0679529162596912,1.434528873038281,5.722900073412533,0.0,233.687
2022-10-17 12:22:19.206000+00:00,4.1889808254729495,0.0,0.0,2.7331595169809835,1.3485003768996573,0.0,2.1843285813837854,0.00277133879461601,235.546
2022-10-17 12:22:21.050000+00:00,0.20822739028583515,0.0,3.599529149836232,0.6876266806558583,0.0,0.0,0.0,0.335140077276891,237.39
2022-10-17 12:22:22.971000+00:00,0.0,0.0,2.1350365239994824,3.4342574384070317,2.551939541950027,2.172263018647934,2.7203283154247404,0.0,239.311
2022-10-17 12:22:24.769000+00:00,1.1133583402416034,4.558001182304603,0.0,0.8204460002766387,2.1190373381570584,1.6179496366259496,0.0,0.42301218859440926,241.109
2022-10-17 12:22:26.706000+00:00,1.2014021274271578,0.2496762796698655,0.0,0.0,0.0,1.9643401163350844,3.436249233901419,0.0031552193827310004,243.046
2022-10-17 12:22:28.576000+00:00,3.6644693327078675,0.7903443955562328,5.134750493413895,2.7477193496579067,0.47750699633415505,3.328031916658926,0.0,0.2085369378336293,244.916
2022-10-17 12:22:30.550000+00:00,2.531353513647146,0.0,0.0,0.8393479361430545,0.0,0.0,0.0,0.0,246.89
2022-10-17 12:22:32.424000+00:00,1.4973409269097804,2.1443870602879036,0.0,0.6879786153988178,1.8659018855306848,1.2433552057315198,0.0,0.8788966427058167,248.764
2022-10-17 12:22:34.362000+00:00,3.8895791209980737,0.0,9.449997638776257,1.967973554563406,0.8900301931386189,0.24629493140087216,1.8173667216376823,0.612467050906668,250.702
2022-10-17 12:22:36.188000+00:00,0.0,13.651442092958655,10.527809693479936,0.49385855814001894,1.9899316004377927,0.49329080733505415,0.0,0.0,252.528
2022-10-17 12:22:41.469000+00:00,0.0,15.607402064289325,0.0,0.0,0.4229848730471354,1.4033424694328553,3.8415023635342793,0.039492308738000054,257.809
2022-10-17 12:22:43.327000+00:00,0.0,0.35801194235795863,8.114913539028272,0.0861409334235671,1.4824698513729193,2.8527036804289354,6.118527897530416,0.0,259.667
2022-10-17 12:22:45.266000+00:00,0.0,0.0,0.0,0.0,1.6978487990444777,0.0,1.2676739366037995,0.0,261.606
2022-10-17 12:22:47.165000+00:00,0.0,9.493005814608109,0.0,0.0,2.1983610533297995,2.3999988210349246,1.305500500442485,0.3025209030495365,263.505
2022-10-17 12:22:49.124000+00:00,2.0990153876608453,7.688813984764357,0.0,2.2807786308643765,1.1271014587396404,0.0,0.0,0.4327244793999541,265.464
2022-10-17 12:22:51.121000+00:00,0.24527083863028176,16.511548952992563,0.14556282693878808,0.0,0.0,0.0,0.9842948957156268,0.3909931063241387,267.461
2022-10-17 12:22:53.033000+00:00,0.0,18.343906496537905,2.7010361745594893,0.0,3.007210672502164,0.0,1.7385317298944307,0.4482740192005641,269.373
2022-10-17 12:22:54.987000+00:00,0.0,0.0,0.0,0.5066357395549252,3.076918419105927,0.0,0.0,0.0,271.327
2022-10-17 12:22:56.878000+00:00,1.403597440135528,11.584906566178542,0.4746358841908682,1.1491562943285567,3.975656030491752,1.3478767990962144,0.0,0.0,273.218
2022-10-17 12:22:58.830000+00:00,2.537873001064696,2.082527661115372,0.0,1.3766878321805225,0.0,3.154711800492727,1.0623044097712857,0.001103069796424272,275.17
2022-10-17 12:23:00.758000+00:00,5.042914373598624,7.3910808571717155,3.896405567196545,0.8824669354033525,0.0,0.0,3.1930747564978725,0.0,277.098
2022-10-17 12:23:02.680000+00:00,7.025862728380826,8.96494062233152,3.3045290645860854,0.8660282097833181,0.0,0.0,0.0,0.0,279.02
2022-10-17 12:23:04.569000+00:00,1.6217457860447526,8.676438561711784,9.801656640215846,0.0,0.0,1.7085903435623784,1.8682747439100518,0.0,280.909
2022-10-17 12:23:06.437000+00:00,0.0,10.49587874762739,0.0,1.4000349569653876,2.749776910213835,0.0,0.0,0.0027175809619019164,282.777
2022-10-17 12:23:08.315000+00:00,0.0,0.0,8.487904520920875,0.0,0.0,0.6506735465157986,2.6891633409513855,0.0,284.655
2022-10-17 12:23:10.253000+00:00,1.3045671954734814,0.0,8.510343434121527,2.4228076278821513,2.3363523337525858,0.0,1.383362708006091,1.017273444611326,286.593
2022-10-17 12:23:12.206000+00:00,0.0,11.77929071476241,0.0,0.1921087848186302,0.0,0.0,0.0,0.7493539931658375,288.546
2022-10-17 12:23:14.081000+00:00,0.0,0.0,0.8084280877771919,0.0,0.0,0.0,2.5128660624983348,0.0,290.421
2022-10-17 12:23:15.970000+00:00,0.0,16.419725702278836,4.373956941767034,0.9774832248373848,0.07527654133247008,0.0,0.0,0.19484344788596944,292.31
2022-10-17 12:23:17.894000+00:00,0.4213361705212772,0.0,7.841253021013351,1.840514007813185,1.861471777952066,0.0,2.0338757875261075,1.0940352356353085,294.234
2022-10-17 12:23:19.846000+00:00,3.0305199217668743,0.9932376620086059,0.0,0.09232467740897787,0.0,0.12046612590441957,0.0,0.4403714069296045,296.186
2022-10-17 12:23:21.717000+00:00,1.0653007570257957,2.3033583128712687,0.33193690051271707,1.637008762598875,0.0,1.5786825975399676,2.2837928073078135,0.0,298.057
2022-10-17 12:23:23.581000+00:00,0.3827554112057804,0.0,4.919841763708357,2.859697010542334,0.0,0.0,2.2965197444633425,0.16309033729387776,299.921
2022-10-17 12:23:25.381000+00:00,0.0,0.0,3.046456095463696,1.1424798722556395,2.421290211627372,3.0570077305654504,0.3465559635573554,0.0,301.721
2022-10-17 12:23:27.297000+00:00,0.0,9.888136200469651,2.8233695003705606,0.0,0.933694013521225,0.0,1.4981769379266,0.0,303.637
2022-10-17 12:23:29.206000+00:00,0.0,0.0,0.0,0.5834665961314408,0.9962075530237603,4.486155231330255,0.0,0.0,305.546
2022-10-17 12:23:31.072000+00:00,0.6094586174616543,20.948557641082722,0.14808357538171313,0.0,2.8089578784775044,0.8521370009308439,0.6458545235690794,0.02318501780768785,307.412
2022-10-17 12:23:32.877000+00:00,4.548219243886015,2.9657906507600225,0.7004835235797415,0.0,0.4780106121632571,0.0,5.050834137133276,0.2513084179849365,309.217
2022-10-17 12:23:34.847000+00:00,1.0074120615552768,0.0,0.0,0.0,1.8745697803589727,0.0,0.9462237487864587,0.0,311.187
2022-10-17 12:23:36.753000+00:00,2.8505435116958786,6.5044592387398446,8.373552892301465,3.473463375789704,4.337260010425105,0.0,0.005841080938995824,0.26231140147082865,313.093
2022-10-17 12:23:38.674000+00:00,0.0,0.0,0.790232952568402,0.028347295202738487,1.0317593259623727,0.0,1.6459430785241724,0.3128149558671339,315.014
2022-10-17 12:23:40.538000+00:00,0.0,1.318439513392038,0.0,0.31138810924093463,0.0,0.6428970893159621,0.0,0.8003457780928412,316.878
2022-10-17 12:23:46.002000+00:00,0.0,2.2006331230169023,12.722337205775423,0.0,1.913734551685384,3.628316246556958,4.096937204361596,0.3140702475382604,322.342
2022-10-17 12:23:47.871000+00:00,0.0,0.0,4.993837036358942,3.782942890421389,0.0,0.8165045378414822,2.8762232834249826,0.0,324.211
2022-10-17 12:23:49.839000+00:00,5.327749532292133,0.0,3.526929940257996,1.2520577283157244,0.07079069229688362,0.0,0.7255680448714479,0.0,326.179
2022-10-17 12:23:51.706000+00:00,0.0,14.112354421497876,2.0344249763949533,0.08142906382136128,0.0,1.886291794582287,0.7355215997726905,0.0,328.046
2022-10-17 12:23:53.624000+00:00,2.5386570632062093,4.874128397554745,0.0,1.863022365470318,1.3616148641876338,3.9675604738293755,0.05112733201655972,0.5762886232948833,329.964
2022-10-17 12:23:55.531000+00:00,0.0,6.361693816440887,0.0,2.662959186490097,0.6233291508709101,1.696105917426021,0.0,0.0,331.871
2022-10-17 12:23:57.450000+00:00,2.7399154119056424,0.0,0.0,0.0,0.5661580471181402,0.0,0.0,0.0,333.79
2022-10-17 12:23:59.419000+00:00,1.5580530502963228,0.0,0.9959597258161932,2.554861471858766,2.299457369556272,2.0057398703336378,0.0,0.0,335.759
2022-10-17 12:24:01.339000+00:00,0.3870730334207953,1.9548891076488417,0.0,0.0,0.4567473800746157,1.8514425785409354,0.0,0.0,337.679
2022-10-17 12:24:03.237000+00:00,0.6376094708911869,0.0,7.310936553000877,0.0,1.3160295022591577,0.0,0.15803528496372643,0.13506636960059887,339.577
2022-10-17 12:24:05.196000+00:00,0.0,0.0,0.0,3.83975469934335,3.4950638181164795,3.4502161322534723,3.9712268938027573,0.27353236103206036,341.536
2022-10-17 12:24:07.106000+00:00,1.6902044847532358,0.0,7.087979358025413,1.160853070537952,3.810096171001079,0.0,3.1779515205261584,0.0,343.446
2022-10-17 12:24:08.960000+00:00,0.0,0.0,0.0,0.0,4.997073692921924,0.972781825420443,2.848349359934353,0.0,345.3
2022-10-17 12:24:10.929000+00:00,0.0,8.079965036645671,4.68415332086248,3.558344556675266,3.9801280671186614,2.909276301448614,3.666661330075217,0.3556723942997941,347.269
